ÈÕÆÚ,Ê±¼ä,ºÏÔ¼´úÂë,Âò/Âô,¿ª/Æ½,³É½»Á¿,³É½»¼Û,ÊÖÐø·Ñ
2021-06-02,15:00:00,512010.SS,Âò,-,3400.000,3.288,8.943
2021-06-02,15:00:00,515220.SS,Âò,-,1000.000,1.598,5.000
2021-06-03,15:00:00,512010.SS,Âô,-,3400.000,3.255,8.854
2021-06-03,15:00:00,159928.SZ,Âò,-,2600.000,5.336,11.099
2021-06-04,15:00:00,159928.SZ,Âô,-,2600.000,5.383,11.197
2021-06-04,15:00:00,510880.SS,Âò,-,4900.000,2.840,11.133
2021-06-07,15:00:00,510880.SS,Âô,-,4900.000,2.837,11.121
2021-06-07,15:00:00,159928.SZ,Âò,-,2600.000,5.357,11.143
2021-06-09,15:00:00,159928.SZ,Âô,-,2600.000,5.222,10.862
2021-06-09,15:00:00,512400.SS,Âô,-,7600.000,1.150,6.992
2021-06-09,15:00:00,511880.SS,Âô,-,200.000,101.065,16.170
2021-06-09,15:00:00,510300.SS,Âò,-,3800.000,5.255,15.975
2021-06-09,15:00:00,510500.SS,Âò,-,900.000,7.451,5.365
2021-06-09,15:00:00,510880.SS,Âò,-,7400.000,2.842,16.825
2021-06-10,15:00:00,510300.SS,Âô,-,3700.000,5.289,15.655
2021-06-10,15:00:00,159915.SZ,Âô,-,600.000,3.179,5.000
2021-06-10,15:00:00,510500.SS,Âô,-,900.000,7.546,5.433
2021-06-10,15:00:00,510880.SS,Âô,-,2400.000,2.853,5.478
2021-06-10,15:00:00,511880.SS,Âò,-,200.000,101.067,16.171
2021-06-10,15:00:00,512400.SS,Âò,-,7800.000,1.159,7.232
2021-06-11,15:00:00,510300.SS,Âô,-,100.000,5.240,5.000
2021-06-17,15:00:00,512400.SS,Âô,-,7800.000,1.076,6.714
2021-06-17,15:00:00,511880.SS,Âô,-,200.000,101.132,16.181
2021-06-17,15:00:00,159915.SZ,Âò,-,600.000,3.088,5.000
2021-06-17,15:00:00,510500.SS,Âò,-,900.000,7.373,5.309
2021-06-17,15:00:00,510880.SS,Âò,-,2400.000,2.824,5.422
2021-06-17,15:00:00,512800.SS,Âò,-,15500.000,1.238,15.351
2021-06-17,15:00:00,515220.SS,Âò,-,800.000,1.673,5.000
2021-06-18,15:00:00,512800.SS,Âô,-,15400.000,1.227,15.117
2021-06-18,15:00:00,512100.SS,Âò,-,19900.000,0.987,15.713
2021-06-21,15:00:00,512800.SS,Âô,-,100.000,1.213,5.000
2021-06-21,15:00:00,512100.SS,Âô,-,19900.000,1.007,16.031
2021-06-21,15:00:00,159915.SZ,Âô,-,700.000,3.166,5.000
2021-06-21,15:00:00,510500.SS,Âô,-,900.000,7.476,5.383
2021-06-21,15:00:00,510880.SS,Âô,-,2400.000,2.812,5.399
2021-06-21,15:00:00,511880.SS,Âò,-,200.000,101.132,16.181
2021-06-21,15:00:00,512400.SS,Âò,-,8300.000,1.091,7.244
2021-06-22,15:00:00,512400.SS,Âô,-,8300.000,1.097,7.284
2021-06-22,15:00:00,511880.SS,Âô,-,200.000,101.134,16.181
2021-06-22,15:00:00,159915.SZ,Âò,-,600.000,3.174,5.000
2021-06-22,15:00:00,510500.SS,Âò,-,900.000,7.520,5.414
2021-06-22,15:00:00,510880.SS,Âò,-,2400.000,2.837,5.447
2021-06-22,15:00:00,512100.SS,Âò,-,19900.000,1.006,16.016
2021-07-07,15:00:00,512100.SS,Âô,-,1700.000,1.025,5.000
2021-07-07,15:00:00,515220.SS,Âò,-,700.000,1.609,5.000
2021-07-13,15:00:00,515220.SS,Âô,-,6300.000,1.657,8.351
2021-07-13,15:00:00,512400.SS,Âò,-,8400.000,1.347,9.052
2021-07-14,15:00:00,515220.SS,Âô,-,100.000,1.661,5.000
2021-07-15,15:00:00,512400.SS,Âô,-,8400.000,1.340,9.005
2021-07-15,15:00:00,515220.SS,Âò,-,6500.000,1.668,8.674
2021-07-21,15:00:00,510500.SS,Âô,-,2800.000,7.837,17.555
2021-07-21,15:00:00,159915.SZ,Âô,-,800.000,3.455,5.000
2021-07-21,15:00:00,510880.SS,Âô,-,2300.000,2.865,5.272
2021-07-21,15:00:00,512100.SS,Âô,-,4500.000,1.070,5.000
2021-07-21,15:00:00,515220.SS,Âô,-,1100.000,1.715,5.000
2021-07-21,15:00:00,511880.SS,Âò,-,200.000,101.310,16.210
2021-07-21,15:00:00,512400.SS,Âò,-,6200.000,1.401,6.949
2021-07-23,15:00:00,512400.SS,Âô,-,6200.000,1.430,7.093
2021-07-23,15:00:00,511880.SS,Âô,-,200.000,101.320,16.211
2021-07-23,15:00:00,159915.SZ,Âò,-,600.000,3.367,5.000
2021-07-23,15:00:00,510500.SS,Âò,-,2700.000,7.856,16.969
2021-07-23,15:00:00,510880.SS,Âò,-,2400.000,2.881,5.532
2021-07-23,15:00:00,512100.SS,Âò,-,3800.000,1.069,5.000
2021-07-23,15:00:00,515220.SS,Âò,-,1200.000,1.754,5.000
2021-07-26,15:00:00,159915.SZ,Âô,-,3900.000,3.270,10.202
2021-07-26,15:00:00,510500.SS,Âô,-,800.000,7.711,5.000
2021-07-26,15:00:00,510880.SS,Âô,-,2400.000,2.832,5.437
2021-07-26,15:00:00,512100.SS,Âô,-,4900.000,1.055,5.000
2021-07-26,15:00:00,515220.SS,Âô,-,1800.000,1.735,5.000
2021-07-26,15:00:00,511880.SS,Âò,-,200.000,101.334,16.213
2021-07-26,15:00:00,512400.SS,Âò,-,5000.000,1.448,5.792
2021-07-28,15:00:00,512400.SS,Âô,-,5000.000,1.341,5.364
2021-07-28,15:00:00,512480.SS,Âò,-,4500.000,1.413,5.087
2021-07-29,15:00:00,510500.SS,Âô,-,1900.000,7.577,11.517
2021-07-29,15:00:00,512100.SS,Âò,-,1000.000,1.044,5.000
2021-07-29,15:00:00,512400.SS,Âò,-,6100.000,1.425,6.954
2021-07-29,15:00:00,512480.SS,Âò,-,900.000,1.516,5.000
2021-07-29,15:00:00,515220.SS,Âò,-,1900.000,1.691,5.000
2021-08-03,15:00:00,510880.SS,Âô,-,5100.000,2.738,11.171
2021-08-03,15:00:00,159915.SZ,Âò,-,3800.000,3.363,10.224
2021-08-03,15:00:00,512400.SS,Âò,-,700.000,1.357,5.000
2021-08-03,15:00:00,512480.SS,Âò,-,700.000,1.396,5.000
2021-08-04,15:00:00,512400.SS,Âô,-,6800.000,1.425,7.752
2021-08-04,15:00:00,512480.SS,Âô,-,1100.000,1.448,5.000
2021-08-04,15:00:00,515220.SS,Âô,-,1000.000,1.700,5.000
2021-08-04,15:00:00,510500.SS,Âò,-,1800.000,7.763,11.179
2021-08-09,15:00:00,512480.SS,Âô,-,5000.000,1.400,5.600
2021-08-09,15:00:00,512400.SS,Âò,-,5400.000,1.421,6.139
2021-08-10,15:00:00,159915.SZ,Âô,-,3800.000,3.366,10.233
2021-08-10,15:00:00,512400.SS,Âô,-,5400.000,1.410,6.091
2021-08-10,15:00:00,515220.SS,Âô,-,1000.000,1.807,5.000
2021-08-10,15:00:00,510880.SS,Âò,-,5100.000,2.800,11.424
2021-08-10,15:00:00,512480.SS,Âò,-,4400.000,1.383,5.000
2021-08-11,15:00:00,512480.SS,Âô,-,4400.000,1.394,5.000
2021-08-11,15:00:00,512400.SS,Âò,-,4500.000,1.435,5.166
2021-08-13,15:00:00,512400.SS,Âô,-,4500.000,1.480,5.328
2021-08-13,15:00:00,512480.SS,Âò,-,4500.000,1.348,5.000
2021-08-16,15:00:00,512480.SS,Âô,-,4500.000,1.363,5.000
2021-08-16,15:00:00,512400.SS,Âò,-,4800.000,1.417,5.441
2021-08-17,15:00:00,512400.SS,Âô,-,4800.000,1.402,5.384
2021-08-17,15:00:00,512480.SS,Âò,-,4400.000,1.310,5.000
2021-08-18,15:00:00,512480.SS,Âô,-,4400.000,1.315,5.000
2021-08-18,15:00:00,512100.SS,Âô,-,2500.000,1.078,5.000
2021-08-18,15:00:00,159915.SZ,Âò,-,2900.000,3.160,7.331
2021-08-20,15:00:00,159915.SZ,Âô,-,2900.000,3.100,7.192
2021-08-20,15:00:00,512100.SS,Âò,-,1400.000,1.091,5.000
2021-08-20,15:00:00,512400.SS,Âò,-,4700.000,1.419,5.335
2021-08-24,15:00:00,512400.SS,Âô,-,4700.000,1.500,5.640
2021-08-24,15:00:00,512100.SS,Âô,-,1600.000,1.124,5.000
2021-08-24,15:00:00,515220.SS,Âô,-,800.000,1.929,5.000
2021-08-24,15:00:00,159915.SZ,Âò,-,2900.000,3.225,7.482
2021-08-25,15:00:00,159915.SZ,Âô,-,2900.000,3.241,7.519
2021-08-25,15:00:00,512100.SS,Âò,-,1400.000,1.127,5.000
2021-08-25,15:00:00,512400.SS,Âò,-,4600.000,1.523,5.605
2021-09-01,15:00:00,512100.SS,Âò,-,1100.000,1.103,5.000
2021-09-07,15:00:00,515220.SS,Âô,-,600.000,2.405,5.000
2021-09-08,15:00:00,510880.SS,Âô,-,400.000,3.316,5.000
2021-09-16,15:00:00,515220.SS,Âô,-,600.000,2.600,5.000
2021-09-22,15:00:00,512400.SS,Âò,-,800.000,1.544,5.000
2021-09-27,15:00:00,512400.SS,Âò,-,700.000,1.408,5.000
2021-10-19,15:00:00,510880.SS,Âô,-,4700.000,3.109,11.690
2021-10-19,15:00:00,159915.SZ,Âò,-,4600.000,3.191,11.743
2021-10-20,15:00:00,159915.SZ,Âô,-,4600.000,3.185,11.721
2021-10-20,15:00:00,510880.SS,Âò,-,4800.000,3.035,11.654
2021-10-21,15:00:00,510880.SS,Âô,-,4800.000,3.073,11.800
2021-10-21,15:00:00,159915.SZ,Âò,-,4600.000,3.174,11.680
2021-10-22,15:00:00,159915.SZ,Âô,-,4600.000,3.185,11.721
2021-10-22,15:00:00,510880.SS,Âò,-,4900.000,3.011,11.803
2021-10-22,15:00:00,512400.SS,Âò,-,700.000,1.412,5.000
2021-10-26,15:00:00,510880.SS,Âô,-,4900.000,2.984,11.697
2021-10-26,15:00:00,159915.SZ,Âò,-,4600.000,3.221,11.853
2021-10-27,15:00:00,159915.SZ,Âô,-,4600.000,3.205,11.794
2021-10-27,15:00:00,510880.SS,Âò,-,5000.000,2.913,11.652
2021-10-28,15:00:00,510880.SS,Âô,-,5000.000,2.836,11.344
2021-10-28,15:00:00,512400.SS,Âò,-,700.000,1.369,5.000
2021-10-28,15:00:00,512660.SS,Âò,-,10900.000,1.262,11.005
2021-11-03,15:00:00,515220.SS,Âô,-,2700.000,1.995,5.000
2021-11-03,15:00:00,512100.SS,Âô,-,1600.000,1.073,5.000
2021-11-03,15:00:00,512400.SS,Âô,-,1800.000,1.341,5.000
2021-11-03,15:00:00,512660.SS,Âô,-,3100.000,1.346,5.000
2021-11-03,15:00:00,159915.SZ,Âò,-,4100.000,3.222,10.568
2021-11-04,15:00:00,512400.SS,Âô,-,5700.000,1.346,6.138
2021-11-04,15:00:00,512100.SS,Âò,-,1500.000,1.087,5.000
2021-11-04,15:00:00,515220.SS,Âò,-,2000.000,1.971,5.000
2021-11-08,15:00:00,159915.SZ,Âò,-,300.000,3.278,5.000
2021-11-09,15:00:00,515220.SS,Âô,-,2000.000,1.873,5.000
2021-11-09,15:00:00,512100.SS,Âô,-,1300.000,1.094,5.000
2021-11-09,15:00:00,512400.SS,Âò,-,5600.000,1.394,6.245
2021-11-12,15:00:00,159915.SZ,Âô,-,400.000,3.324,5.000
2021-11-17,15:00:00,512400.SS,Âô,-,5600.000,1.354,6.066
2021-11-17,15:00:00,512660.SS,Âô,-,1600.000,1.400,5.000
2021-11-17,15:00:00,512480.SS,Âò,-,6100.000,1.323,6.456
2021-11-18,15:00:00,159915.SZ,Âò,-,300.000,3.274,5.000
2021-11-19,15:00:00,512480.SS,Âô,-,6100.000,1.311,6.398
2021-11-19,15:00:00,512400.SS,Âò,-,5900.000,1.384,6.532
2021-11-29,15:00:00,512660.SS,Âô,-,1000.000,1.447,5.000
2021-12-03,15:00:00,512400.SS,Âô,-,5900.000,1.460,6.891
2021-12-03,15:00:00,512480.SS,Âò,-,5600.000,1.407,6.303
2021-12-07,15:00:00,512480.SS,Âô,-,5600.000,1.339,5.999
2021-12-07,15:00:00,512400.SS,Âò,-,6100.000,1.422,6.939
2021-12-17,15:00:00,512660.SS,Âò,-,900.000,1.405,5.000
2021-12-24,15:00:00,512400.SS,Âô,-,6100.000,1.302,6.354
2021-12-24,15:00:00,515220.SS,Âò,-,3400.000,2.063,5.611
2021-12-27,15:00:00,512660.SS,Âò,-,700.000,1.383,5.000
2021-12-30,15:00:00,159915.SZ,Âô,-,4300.000,3.219,11.073
2021-12-30,15:00:00,512880.SS,Âò,-,10000.000,1.174,9.392
2022-01-07,15:00:00,512100.SS,Âò,-,1000.000,1.118,5.000
2022-01-10,15:00:00,512880.SS,Âò,-,1600.000,1.138,5.000
2022-01-12,15:00:00,512880.SS,Âò,-,900.000,1.143,5.000
2022-01-14,15:00:00,512100.SS,Âô,-,1400.000,1.115,5.000
2022-01-14,15:00:00,515220.SS,Âò,-,500.000,1.875,5.000
2022-01-17,15:00:00,512880.SS,Âô,-,12500.000,1.116,11.160
2022-01-17,15:00:00,512100.SS,Âò,-,1100.000,1.136,5.000
2022-01-17,15:00:00,512660.SS,Âò,-,1300.000,1.321,5.000
2022-01-17,15:00:00,512980.SS,Âò,-,10000.000,0.860,6.880
2022-01-17,15:00:00,515220.SS,Âò,-,1100.000,1.894,5.000
2022-01-20,15:00:00,512660.SS,Âô,-,8100.000,1.263,8.184
2022-01-20,15:00:00,510880.SS,Âò,-,5000.000,2.861,11.444
2022-01-24,15:00:00,512980.SS,Âô,-,10000.000,0.804,6.432
2022-01-24,15:00:00,511880.SS,Âô,-,200.000,100.224,16.036
2022-01-24,15:00:00,510500.SS,Âò,-,900.000,7.843,5.647
2022-01-24,15:00:00,510880.SS,Âò,-,2500.000,2.844,5.688
2022-01-24,15:00:00,512800.SS,Âò,-,16000.000,1.199,15.347
2022-01-25,15:00:00,512800.SS,Âô,-,16000.000,1.181,15.117
2022-01-25,15:00:00,510500.SS,Âô,-,800.000,7.586,5.000
2022-01-25,15:00:00,510880.SS,Âô,-,2400.000,2.765,5.309
2022-01-25,15:00:00,511880.SS,Âò,-,200.000,100.237,16.038
2022-01-25,15:00:00,512980.SS,Âò,-,8900.000,0.754,5.368
2022-01-26,15:00:00,510880.SS,Âô,-,5100.000,2.773,11.314
2022-01-26,15:00:00,512980.SS,Âô,-,8900.000,0.754,5.368
2022-01-26,15:00:00,512100.SS,Âô,-,12700.000,1.044,10.607
2022-01-26,15:00:00,510500.SS,Âô,-,1900.000,7.614,11.573
2022-01-26,15:00:00,159819.SZ,Âò,-,19100.000,0.971,14.837
2022-01-26,15:00:00,515220.SS,Âò,-,4900.000,1.876,7.354
2022-01-26,15:00:00,518880.SS,Âò,-,5000.000,3.674,14.696
2022-01-27,15:00:00,159819.SZ,Âô,-,4200.000,0.931,5.000
2022-01-27,15:00:00,515220.SS,Âô,-,2400.000,1.862,5.000
2022-01-27,15:00:00,518880.SS,Âô,-,1100.000,3.606,5.000
2022-01-27,15:00:00,512880.SS,Âò,-,12700.000,1.087,11.044
2022-01-28,15:00:00,518880.SS,Âô,-,3900.000,3.594,11.213
2022-01-28,15:00:00,512880.SS,Âô,-,12700.000,1.076,10.932
2022-01-28,15:00:00,159819.SZ,Âô,-,14900.000,0.927,11.050
2022-01-28,15:00:00,515220.SS,Âò,-,22900.000,1.801,32.994
2022-02-08,15:00:00,515220.SS,Âô,-,15800.000,1.986,25.103
2022-02-08,15:00:00,512800.SS,Âò,-,23700.000,1.214,23.017
2022-02-09,15:00:00,512800.SS,Âô,-,7800.000,1.208,7.538
2022-02-09,15:00:00,515220.SS,Âô,-,4900.000,1.989,7.797
2022-02-09,15:00:00,510880.SS,Âò,-,6600.000,2.879,15.201
2022-02-11,15:00:00,511880.SS,Âô,-,200.000,100.343,16.055
2022-02-11,15:00:00,510880.SS,Âò,-,800.000,2.923,5.000
2022-02-11,15:00:00,512800.SS,Âò,-,1800.000,1.228,5.000
2022-02-11,15:00:00,515220.SS,Âò,-,900.000,2.050,5.000
2022-02-11,15:00:00,518880.SS,Âò,-,5900.000,3.645,17.204
2022-02-14,15:00:00,518880.SS,Âô,-,5900.000,3.705,17.488
2022-02-14,15:00:00,510880.SS,Âô,-,700.000,2.877,5.000
2022-02-14,15:00:00,512800.SS,Âô,-,1600.000,1.201,5.000
2022-02-14,15:00:00,515220.SS,Âô,-,1000.000,2.025,5.000
2022-02-14,15:00:00,511880.SS,Âò,-,200.000,100.345,16.055
2022-02-15,15:00:00,511880.SS,Âô,-,200.000,100.358,16.057
2022-02-15,15:00:00,510880.SS,Âò,-,800.000,2.858,5.000
2022-02-15,15:00:00,512800.SS,Âò,-,2000.000,1.188,5.000
2022-02-15,15:00:00,515220.SS,Âò,-,1100.000,1.994,5.000
2022-02-15,15:00:00,518880.SS,Âò,-,5700.000,3.742,17.064
2022-02-18,15:00:00,515220.SS,Âô,-,5500.000,2.103,9.253
2022-02-18,15:00:00,512400.SS,Âò,-,9100.000,1.367,9.952
2022-02-22,15:00:00,512400.SS,Âô,-,9100.000,1.392,10.134
2022-02-22,15:00:00,512800.SS,Âô,-,2500.000,1.205,5.000
2022-02-22,15:00:00,512100.SS,Âò,-,14200.000,1.060,12.042
2022-02-23,15:00:00,512100.SS,Âô,-,14200.000,1.085,12.326
2022-02-23,15:00:00,512400.SS,Âò,-,8700.000,1.397,9.723
2022-02-23,15:00:00,512800.SS,Âò,-,1700.000,1.195,5.000
2022-02-24,15:00:00,512400.SS,Âô,-,8700.000,1.381,9.612
2022-02-24,15:00:00,512100.SS,Âò,-,13500.000,1.059,11.437
2022-02-25,15:00:00,512800.SS,Âô,-,17300.000,1.172,16.220
2022-02-25,15:00:00,512100.SS,Âô,-,13500.000,1.069,11.545
2022-02-25,15:00:00,510880.SS,Âô,-,2400.000,2.865,5.501
2022-02-25,15:00:00,518880.SS,Âô,-,1800.000,3.807,5.482
2022-02-25,15:00:00,511880.SS,Âò,-,200.000,100.402,16.064
2022-02-25,15:00:00,512400.SS,Âò,-,10300.000,1.399,11.528
2022-02-25,15:00:00,515220.SS,Âò,-,1800.000,2.061,5.000
2022-02-28,15:00:00,512400.SS,Âô,-,3500.000,1.431,5.000
2022-02-28,15:00:00,515220.SS,Âô,-,3300.000,2.102,5.549
2022-02-28,15:00:00,512100.SS,Âò,-,11000.000,1.078,9.486
2022-03-02,15:00:00,512400.SS,Âô,-,6800.000,1.416,7.703
2022-03-02,15:00:00,511880.SS,Âô,-,200.000,100.429,16.069
2022-03-02,15:00:00,510880.SS,Âò,-,2400.000,2.937,5.639
2022-03-02,15:00:00,512100.SS,Âò,-,3100.000,1.078,5.000
2022-03-02,15:00:00,512800.SS,Âò,-,16400.000,1.178,15.455
2022-03-02,15:00:00,515220.SS,Âò,-,600.000,2.201,5.000
2022-03-02,15:00:00,518880.SS,Âò,-,1800.000,3.837,5.525
2022-03-03,15:00:00,512800.SS,Âô,-,16400.000,1.186,15.560
2022-03-03,15:00:00,510880.SS,Âô,-,2500.000,2.972,5.944
2022-03-03,15:00:00,512100.SS,Âô,-,2700.000,1.067,5.000
2022-03-03,15:00:00,515220.SS,Âô,-,900.000,2.253,5.000
2022-03-03,15:00:00,518880.SS,Âô,-,1800.000,3.827,5.511
2022-03-03,15:00:00,511880.SS,Âò,-,200.000,100.443,16.071
2022-03-03,15:00:00,512660.SS,Âò,-,7900.000,1.239,7.830
2022-03-04,15:00:00,512660.SS,Âô,-,7900.000,1.220,7.710
2022-03-04,15:00:00,512100.SS,Âô,-,11400.000,1.054,9.612
2022-03-04,15:00:00,511880.SS,Âô,-,200.000,100.454,16.073
2022-03-04,15:00:00,510880.SS,Âò,-,2400.000,2.962,5.687
2022-03-04,15:00:00,512400.SS,Âò,-,9200.000,1.385,10.194
2022-03-04,15:00:00,512800.SS,Âò,-,17700.000,1.174,16.624
2022-03-04,15:00:00,515220.SS,Âò,-,1200.000,2.257,5.000
2022-03-04,15:00:00,518880.SS,Âò,-,1800.000,3.841,5.531
2022-03-07,15:00:00,512800.SS,Âô,-,17700.000,1.151,16.298
2022-03-07,15:00:00,510880.SS,Âô,-,2400.000,2.942,5.649
2022-03-07,15:00:00,518880.SS,Âô,-,1900.000,3.926,5.968
2022-03-07,15:00:00,511880.SS,Âò,-,200.000,100.462,16.074
2022-03-07,15:00:00,512400.SS,Âò,-,1400.000,1.381,5.000
2022-03-07,15:00:00,515220.SS,Âò,-,1800.000,2.262,5.000
2022-03-09,15:00:00,512400.SS,Âô,-,10600.000,1.266,10.736
2022-03-09,15:00:00,510880.SS,Âò,-,1800.000,2.802,5.000
2022-03-09,15:00:00,515220.SS,Âò,-,2300.000,2.203,5.000
2022-03-09,15:00:00,518880.SS,Âò,-,900.000,4.061,5.000
2022-03-10,15:00:00,510880.SS,Âô,-,6800.000,2.848,15.493
2022-03-10,15:00:00,515220.SS,Âò,-,4400.000,2.187,7.698
2022-03-10,15:00:00,518880.SS,Âò,-,2600.000,3.931,8.176
2022-03-11,15:00:00,515220.SS,Âô,-,4300.000,2.183,7.510
2022-03-11,15:00:00,518880.SS,Âô,-,2400.000,3.937,7.559
2022-03-11,15:00:00,510880.SS,Âò,-,6600.000,2.868,15.143
2022-03-15,15:00:00,510880.SS,Âô,-,6600.000,2.671,14.103
2022-03-15,15:00:00,515220.SS,Âò,-,5600.000,1.925,8.624
2022-03-15,15:00:00,518880.SS,Âò,-,2300.000,3.832,7.051
2022-03-18,15:00:00,515220.SS,Âô,-,900.000,2.120,5.000
2022-03-21,15:00:00,518880.SS,Âò,-,200.000,3.841,5.000
2022-03-22,15:00:00,515220.SS,Âô,-,4800.000,2.239,8.598
2022-03-22,15:00:00,518880.SS,Âô,-,2400.000,3.866,7.423
2022-03-22,15:00:00,510880.SS,Âò,-,6600.000,2.897,15.296
2022-04-06,15:00:00,510880.SS,Âô,-,1800.000,3.090,5.000
2022-04-06,15:00:00,515220.SS,Âô,-,2200.000,2.270,5.000
2022-04-06,15:00:00,518880.SS,Âô,-,1100.000,3.836,5.000
2022-04-06,15:00:00,512800.SS,Âò,-,12200.000,1.195,11.663
2022-04-19,15:00:00,512800.SS,Âô,-,12200.000,1.158,11.302
2022-04-19,15:00:00,510880.SS,Âò,-,1600.000,3.036,5.000
2022-04-19,15:00:00,515220.SS,Âò,-,1600.000,2.412,5.000
2022-04-19,15:00:00,518880.SS,Âò,-,1000.000,3.936,5.000
2022-04-21,15:00:00,515220.SS,Âò,-,400.000,2.243,5.000
2022-04-25,15:00:00,510880.SS,Âô,-,1300.000,2.801,5.000
2022-04-25,15:00:00,515220.SS,Âô,-,1700.000,2.098,5.000
2022-04-25,15:00:00,518880.SS,Âô,-,1200.000,3.924,5.000
2022-04-25,15:00:00,512800.SS,Âò,-,12700.000,1.114,11.318
2022-04-26,15:00:00,510880.SS,Âô,-,5100.000,2.762,11.269
2022-04-26,15:00:00,512800.SS,Âô,-,12700.000,1.112,11.298
2022-04-26,15:00:00,515220.SS,Âò,-,7200.000,1.999,11.514
2022-04-26,15:00:00,518880.SS,Âò,-,3500.000,3.890,10.892
2022-04-28,15:00:00,515220.SS,Âô,-,800.000,2.192,5.000
2022-05-05,15:00:00,515220.SS,Âô,-,4300.000,2.184,7.513
2022-05-05,15:00:00,518880.SS,Âô,-,2300.000,3.929,7.229
2022-05-05,15:00:00,510880.SS,Âò,-,6700.000,2.867,15.367
2022-05-09,15:00:00,510880.SS,Âô,-,6700.000,2.784,14.922
2022-05-09,15:00:00,515220.SS,Âò,-,4600.000,2.111,7.768
2022-05-09,15:00:00,518880.SS,Âò,-,2300.000,3.939,7.248
2022-05-17,15:00:00,515220.SS,Âô,-,4800.000,2.219,8.521
2022-05-17,15:00:00,518880.SS,Âô,-,2200.000,3.877,6.824
2022-05-17,15:00:00,510880.SS,Âò,-,6700.000,2.862,15.340
2022-05-18,15:00:00,510880.SS,Âô,-,6700.000,2.834,15.190
2022-05-18,15:00:00,515220.SS,Âò,-,4400.000,2.185,7.691
2022-05-18,15:00:00,518880.SS,Âò,-,2400.000,3.836,7.365
2022-05-23,15:00:00,515220.SS,Âô,-,4700.000,2.313,8.697
2022-05-23,15:00:00,518880.SS,Âô,-,2300.000,3.875,7.130
2022-05-23,15:00:00,510880.SS,Âò,-,6700.000,2.880,15.437
2022-05-25,15:00:00,510880.SS,Âô,-,6600.000,2.865,15.127
2022-05-25,15:00:00,515220.SS,Âò,-,4000.000,2.348,7.514
2022-05-25,15:00:00,518880.SS,Âò,-,2400.000,3.887,7.463
2022-05-26,15:00:00,510880.SS,Âô,-,100.000,2.905,5.000
2022-05-27,15:00:00,515220.SS,Âô,-,4300.000,2.452,8.435
2022-05-27,15:00:00,518880.SS,Âô,-,2400.000,3.917,7.521
2022-05-27,15:00:00,510880.SS,Âò,-,6700.000,2.904,15.565
2022-06-14,15:00:00,515220.SS,Âô,-,600.000,2.688,5.000
2022-06-20,15:00:00,510880.SS,Âô,-,1600.000,2.885,5.000
2022-06-20,15:00:00,515220.SS,Âô,-,1200.000,2.359,5.000
2022-06-20,15:00:00,518880.SS,Âô,-,1300.000,3.858,5.000
2022-06-20,15:00:00,512400.SS,Âò,-,11100.000,1.319,11.713
2022-06-21,15:00:00,510880.SS,Âô,-,5100.000,2.891,11.795
2022-06-21,15:00:00,512400.SS,Âô,-,11100.000,1.269,11.269
2022-06-21,15:00:00,515220.SS,Âò,-,6000.000,2.360,11.328
2022-06-21,15:00:00,518880.SS,Âò,-,3700.000,3.852,11.402
2022-06-22,15:00:00,515220.SS,Âô,-,3900.000,2.312,7.213
2022-06-22,15:00:00,518880.SS,Âô,-,2400.000,3.849,7.390
2022-06-22,15:00:00,510880.SS,Âò,-,6700.000,2.855,15.303
2022-06-23,15:00:00,510880.SS,Âô,-,6700.000,2.879,15.431
2022-06-23,15:00:00,515220.SS,Âò,-,3900.000,2.369,7.391
2022-06-23,15:00:00,518880.SS,Âò,-,2400.000,3.854,7.400
2022-06-27,15:00:00,515220.SS,Âô,-,4300.000,2.466,8.483
2022-06-27,15:00:00,518880.SS,Âô,-,2400.000,3.853,7.398
2022-06-27,15:00:00,159928.SZ,Âò,-,17200.000,1.136,15.631
2022-06-28,15:00:00,159928.SZ,Âô,-,4200.000,1.141,5.000
2022-06-28,15:00:00,515220.SS,Âô,-,2100.000,2.517,5.000
2022-06-28,15:00:00,518880.SS,Âô,-,1200.000,3.832,5.000
2022-06-28,15:00:00,510880.SS,Âò,-,5000.000,2.935,11.740
2022-06-29,15:00:00,515220.SS,Âô,-,2900.000,2.487,5.770
2022-06-29,15:00:00,512400.SS,Âò,-,6800.000,1.288,7.007
2022-06-30,15:00:00,512400.SS,Âô,-,6800.000,1.314,7.148
2022-06-30,15:00:00,515220.SS,Âò,-,2900.000,2.492,5.781
2022-07-04,15:00:00,159928.SZ,Âô,-,1600.000,1.163,5.000
2022-07-04,15:00:00,515220.SS,Âô,-,2800.000,2.479,5.553
2022-07-04,15:00:00,512400.SS,Âò,-,6400.000,1.361,6.968
2022-07-07,15:00:00,518880.SS,Âô,-,3900.000,3.676,11.469
2022-07-07,15:00:00,159928.SZ,Âò,-,1500.000,1.130,5.000
2022-07-07,15:00:00,512400.SS,Âò,-,4400.000,1.348,5.000
2022-07-07,15:00:00,515220.SS,Âò,-,2800.000,2.441,5.468
2022-07-12,15:00:00,512400.SS,Âô,-,10800.000,1.265,10.930
2022-07-12,15:00:00,159928.SZ,Âò,-,4400.000,1.109,5.000
2022-07-12,15:00:00,510880.SS,Âò,-,1500.000,2.930,5.000
2022-07-12,15:00:00,515220.SS,Âò,-,2200.000,2.360,5.000
2022-07-18,15:00:00,510880.SS,Âô,-,6500.000,2.917,15.168
