ÈÕÆÚ,Ê±¼ä,ºÏÔ¼´úÂë,Âò/Âô,¿ª/Æ½,³É½»Á¿,³É½»¼Û,ÊÖÐø·Ñ
2025-07-15,15:00:00,512100.SS,Âô,-,500.000,2.598,5.000
2025-07-15,15:00:00,563300.SS,Âô,-,1100.000,1.171,5.000
2025-07-15,15:00:00,510500.SS,Âò,-,1400.000,6.077,6.806
2025-07-15,15:00:00,159915.SZ,Âò,-,1400.000,2.212,5.000
2025-07-16,15:00:00,512100.SS,Âô,-,100.000,2.609,5.000
2025-07-16,15:00:00,159915.SZ,Âò,-,100.000,2.206,5.000
2025-07-17,15:00:00,159915.SZ,Âô,-,1500.000,2.247,5.000
2025-07-17,15:00:00,511880.SS,Âô,-,100.000,100.718,8.057
2025-07-17,15:00:00,512010.SS,Âò,-,21200.000,0.387,6.564
2025-07-17,15:00:00,512100.SS,Âò,-,600.000,2.640,5.000
2025-07-17,15:00:00,510500.SS,Âò,-,200.000,6.146,5.000
2025-07-17,15:00:00,563300.SS,Âò,-,1100.000,1.190,5.000
2025-07-17,15:00:00,518880.SS,Âò,-,100.000,7.397,5.000
2025-07-18,15:00:00,512010.SS,Âô,-,300.000,0.391,5.000
2025-07-18,15:00:00,563300.SS,Âò,-,100.000,1.190,5.000
2025-07-21,15:00:00,518880.SS,Âô,-,1300.000,7.446,7.744
2025-07-21,15:00:00,512010.SS,Âò,-,2200.000,0.390,5.000
2025-07-21,15:00:00,512100.SS,Âò,-,400.000,2.668,5.000
2025-07-21,15:00:00,510500.SS,Âò,-,200.000,6.226,5.000
2025-07-21,15:00:00,563300.SS,Âò,-,800.000,1.208,5.000
2025-07-21,15:00:00,159915.SZ,Âò,-,2500.000,2.275,5.000
2025-07-22,15:00:00,159915.SZ,Âô,-,2500.000,2.289,5.000
2025-07-22,15:00:00,512010.SS,Âô,-,3000.000,0.392,5.000
2025-07-22,15:00:00,512100.SS,Âô,-,300.000,2.684,5.000
2025-07-22,15:00:00,510500.SS,Âô,-,100.000,6.292,5.000
2025-07-22,15:00:00,563300.SS,Âô,-,500.000,1.209,5.000
2025-07-22,15:00:00,518880.SS,Âò,-,1200.000,7.474,7.175
2025-07-23,15:00:00,512010.SS,Âô,-,20100.000,0.393,6.319
2025-07-23,15:00:00,512100.SS,Âò,-,200.000,2.674,5.000
2025-07-23,15:00:00,512400.SS,Âò,-,4800.000,1.247,5.000
2025-07-23,15:00:00,563300.SS,Âò,-,500.000,1.197,5.000
2025-07-23,15:00:00,518880.SS,Âò,-,100.000,7.548,5.000
2025-07-24,15:00:00,512400.SS,Âô,-,200.000,1.288,5.000
2025-07-24,15:00:00,563300.SS,Âô,-,100.000,1.210,5.000
2025-07-25,15:00:00,512400.SS,Âô,-,4600.000,1.288,5.000
2025-07-25,15:00:00,512100.SS,Âô,-,100.000,2.708,5.000
2025-07-25,15:00:00,563300.SS,Âô,-,100.000,1.213,5.000
2025-07-25,15:00:00,512010.SS,Âò,-,16900.000,0.401,5.422
2025-07-29,15:00:00,512010.SS,Âô,-,500.000,0.421,5.000
2025-07-29,15:00:00,563300.SS,Âò,-,100.000,1.225,5.000
2025-07-30,15:00:00,518880.SS,Âô,-,1300.000,7.377,7.672
2025-07-30,15:00:00,512010.SS,Âò,-,1500.000,0.424,5.000
2025-07-30,15:00:00,512100.SS,Âò,-,400.000,2.714,5.000
2025-07-30,15:00:00,510500.SS,Âò,-,100.000,6.389,5.000
2025-07-30,15:00:00,512880.SS,Âò,-,5500.000,1.225,5.390
2025-07-30,15:00:00,563300.SS,Âò,-,400.000,1.213,5.000
2025-07-31,15:00:00,512880.SS,Âô,-,5500.000,1.198,5.271
2025-07-31,15:00:00,512010.SS,Âô,-,2100.000,0.416,5.000
2025-07-31,15:00:00,512100.SS,Âô,-,400.000,2.695,5.000
2025-07-31,15:00:00,510500.SS,Âô,-,100.000,6.297,5.000
2025-07-31,15:00:00,563300.SS,Âô,-,100.000,1.203,5.000
2025-07-31,15:00:00,518880.SS,Âò,-,1200.000,7.350,7.056
2025-08-04,15:00:00,512010.SS,Âô,-,1000.000,0.409,5.000
2025-08-04,15:00:00,563300.SS,Âò,-,200.000,1.227,5.000
2025-08-05,15:00:00,512010.SS,Âô,-,14700.000,0.411,5.000
2025-08-05,15:00:00,512400.SS,Âò,-,4600.000,1.250,5.000
2025-08-05,15:00:00,518880.SS,Âò,-,100.000,7.455,5.000
2025-08-06,15:00:00,512400.SS,Âô,-,4600.000,1.264,5.000
2025-08-06,15:00:00,563300.SS,Âô,-,200.000,1.251,5.000
2025-08-06,15:00:00,512010.SS,Âò,-,14600.000,0.410,5.000
2025-08-07,15:00:00,512010.SS,Âô,-,14700.000,0.407,5.000
2025-08-07,15:00:00,512400.SS,Âò,-,4700.000,1.281,5.000
2025-08-08,15:00:00,563300.SS,Âò,-,100.000,1.246,5.000
2025-08-11,15:00:00,512400.SS,Âô,-,100.000,1.305,5.000
2025-08-11,15:00:00,563300.SS,Âô,-,100.000,1.266,5.000
2025-08-12,15:00:00,512400.SS,Âò,-,100.000,1.299,5.000
2025-08-13,15:00:00,512100.SS,Âô,-,100.000,2.854,5.000
2025-08-14,15:00:00,563300.SS,Âò,-,100.000,1.255,5.000
2025-08-15,15:00:00,512400.SS,Âô,-,100.000,1.346,5.000
2025-08-15,15:00:00,563300.SS,Âô,-,100.000,1.280,5.000
2025-08-18,15:00:00,512100.SS,Âô,-,100.000,2.923,5.000
2025-08-18,15:00:00,510500.SS,Âô,-,100.000,6.748,5.000
2025-08-18,15:00:00,512400.SS,Âò,-,100.000,1.352,5.000
2025-08-18,15:00:00,518880.SS,Âò,-,100.000,7.413,5.000
2025-08-19,15:00:00,512400.SS,Âò,-,200.000,1.344,5.000
2025-08-20,15:00:00,512400.SS,Âô,-,4900.000,1.356,5.316
2025-08-20,15:00:00,512100.SS,Âô,-,100.000,2.958,5.000
2025-08-20,15:00:00,563300.SS,Âô,-,200.000,1.323,5.000
2025-08-20,15:00:00,159915.SZ,Âò,-,2700.000,2.588,5.590
2025-08-21,15:00:00,159915.SZ,Âô,-,2700.000,2.572,5.556
2025-08-21,15:00:00,512400.SS,Âò,-,4900.000,1.351,5.296
2025-08-21,15:00:00,518880.SS,Âò,-,100.000,7.394,5.000
2025-08-22,15:00:00,518880.SS,Âô,-,1500.000,7.378,8.854
2025-08-22,15:00:00,512100.SS,Âò,-,300.000,2.982,5.000
2025-08-22,15:00:00,512400.SS,Âò,-,1000.000,1.368,5.000
2025-08-22,15:00:00,510500.SS,Âò,-,100.000,6.915,5.000
2025-08-22,15:00:00,563300.SS,Âò,-,1000.000,1.325,5.000
2025-08-22,15:00:00,159819.SZ,Âò,-,5200.000,1.319,5.487
2025-08-25,15:00:00,512400.SS,Âô,-,5900.000,1.446,6.825
2025-08-25,15:00:00,159819.SZ,Âô,-,100.000,1.378,5.000
2025-08-25,15:00:00,563300.SS,Âò,-,200.000,1.334,5.000
2025-08-25,15:00:00,159915.SZ,Âò,-,3000.000,2.737,6.569
2025-08-27,15:00:00,159819.SZ,Âô,-,200.000,1.381,5.000
2025-08-27,15:00:00,512100.SS,Âò,-,100.000,2.968,5.000
2025-08-27,15:00:00,563300.SS,Âò,-,100.000,1.304,5.000
2025-08-28,15:00:00,159819.SZ,Âô,-,300.000,1.478,5.000
2025-08-28,15:00:00,563300.SS,Âò,-,100.000,1.312,5.000
2025-08-29,15:00:00,563300.SS,Âô,-,100.000,1.308,5.000
2025-09-01,15:00:00,563300.SS,Âô,-,100.000,1.325,5.000
2025-09-02,15:00:00,563300.SS,Âô,-,8700.000,1.297,9.027
2025-09-02,15:00:00,512100.SS,Âò,-,400.000,2.959,5.000
2025-09-02,15:00:00,512400.SS,Âò,-,6100.000,1.511,7.374
2025-09-02,15:00:00,159915.SZ,Âò,-,100.000,2.848,5.000
2025-09-02,15:00:00,159819.SZ,Âò,-,300.000,1.436,5.000
2025-09-03,15:00:00,510500.SS,Âô,-,1700.000,6.940,9.438
2025-09-03,15:00:00,512400.SS,Âò,-,100.000,1.506,5.000
2025-09-03,15:00:00,563300.SS,Âò,-,9700.000,1.272,9.871
2025-09-04,15:00:00,512100.SS,Âô,-,4200.000,2.846,9.563
2025-09-04,15:00:00,512400.SS,Âò,-,300.000,1.444,5.000
2025-09-04,15:00:00,159915.SZ,Âò,-,200.000,2.751,5.000
2025-09-04,15:00:00,159819.SZ,Âò,-,400.000,1.315,5.000
2025-09-04,15:00:00,516160.SS,Âò,-,4400.000,2.338,8.230
2025-09-05,15:00:00,512400.SS,Âô,-,6500.000,1.507,7.836
2025-09-05,15:00:00,159915.SZ,Âô,-,400.000,2.944,5.000
2025-09-05,15:00:00,159819.SZ,Âô,-,900.000,1.381,5.000
2025-09-05,15:00:00,516160.SS,Âô,-,100.000,2.552,5.000
2025-09-05,15:00:00,518880.SS,Âò,-,1600.000,7.775,9.952
2025-09-08,15:00:00,518880.SS,Âô,-,1600.000,7.847,10.044
2025-09-08,15:00:00,512400.SS,Âò,-,6600.000,1.504,7.941
2025-09-08,15:00:00,159915.SZ,Âò,-,300.000,2.908,5.000
2025-09-08,15:00:00,159819.SZ,Âò,-,600.000,1.356,5.000
2025-09-08,15:00:00,516160.SS,Âò,-,200.000,2.567,5.000
2025-09-09,15:00:00,512400.SS,Âô,-,6600.000,1.515,7.999
2025-09-09,15:00:00,159915.SZ,Âô,-,100.000,2.845,5.000
2025-09-09,15:00:00,159819.SZ,Âô,-,200.000,1.331,5.000
2025-09-09,15:00:00,512980.SS,Âò,-,11000.000,1.003,8.826
2025-09-10,15:00:00,563300.SS,Âô,-,9700.000,1.291,10.018
2025-09-10,15:00:00,512980.SS,Âô,-,11000.000,1.023,9.002
2025-09-10,15:00:00,512400.SS,Âò,-,6600.000,1.500,7.920
2025-09-10,15:00:00,518880.SS,Âò,-,1500.000,7.947,9.536
2025-09-10,15:00:00,159819.SZ,Âò,-,100.000,1.367,5.000
2025-09-10,15:00:00,516160.SS,Âò,-,200.000,2.490,5.000
2025-09-11,15:00:00,512400.SS,Âô,-,6600.000,1.524,8.047
2025-09-11,15:00:00,159819.SZ,Âô,-,300.000,1.462,5.000
2025-09-11,15:00:00,516160.SS,Âô,-,300.000,2.546,5.000
2025-09-11,15:00:00,518880.SS,Âò,-,100.000,7.923,5.000
2025-09-11,15:00:00,512980.SS,Âò,-,11100.000,1.034,9.182
2025-09-12,15:00:00,512980.SS,Âô,-,100.000,1.026,5.000
2025-09-15,15:00:00,518880.SS,Âô,-,1600.000,7.931,10.152
2025-09-15,15:00:00,512400.SS,Âò,-,6800.000,1.535,8.350
2025-09-15,15:00:00,159915.SZ,Âò,-,100.000,3.037,5.000
2025-09-15,15:00:00,512980.SS,Âò,-,300.000,1.048,5.000
2025-09-15,15:00:00,159819.SZ,Âò,-,300.000,1.457,5.000
2025-09-15,15:00:00,516160.SS,Âò,-,200.000,2.566,5.000
2025-09-16,15:00:00,512400.SS,Âô,-,6800.000,1.515,8.242
2025-09-16,15:00:00,159915.SZ,Âô,-,100.000,3.059,5.000
2025-09-16,15:00:00,159819.SZ,Âô,-,200.000,1.476,5.000
2025-09-16,15:00:00,512980.SS,Âô,-,500.000,1.056,5.000
2025-09-16,15:00:00,516160.SS,Âô,-,300.000,2.567,5.000
2025-09-16,15:00:00,518880.SS,Âò,-,1500.000,8.032,9.638
2025-09-17,15:00:00,516160.SS,Âô,-,200.000,2.606,5.000
2025-09-17,15:00:00,518880.SS,Âò,-,100.000,7.964,5.000
2025-09-18,15:00:00,518880.SS,Âô,-,1600.000,7.862,10.063
2025-09-18,15:00:00,512100.SS,Âò,-,4200.000,3.017,10.137
2025-09-18,15:00:00,512980.SS,Âò,-,200.000,1.046,5.000
2025-09-19,15:00:00,512100.SS,Âô,-,4200.000,3.006,10.100
2025-09-19,15:00:00,512980.SS,Âô,-,200.000,1.054,5.000
2025-09-19,15:00:00,516160.SS,Âô,-,100.000,2.570,5.000
2025-09-19,15:00:00,510500.SS,Âò,-,1700.000,7.261,9.875
2025-09-19,15:00:00,159819.SZ,Âò,-,100.000,1.470,5.000
2025-09-22,15:00:00,510500.SS,Âô,-,1700.000,7.318,9.952
2025-09-22,15:00:00,512100.SS,Âò,-,4200.000,3.031,10.184
2025-09-22,15:00:00,512980.SS,Âò,-,100.000,1.045,5.000
2025-09-23,15:00:00,512100.SS,Âô,-,4200.000,2.995,10.063
2025-09-23,15:00:00,516160.SS,Âô,-,100.000,2.574,5.000
2025-09-23,15:00:00,510500.SS,Âò,-,1700.000,7.277,9.897
2025-09-23,15:00:00,159819.SZ,Âò,-,100.000,1.500,5.000
2025-09-24,15:00:00,510500.SS,Âô,-,1700.000,7.432,10.108
2025-09-24,15:00:00,516160.SS,Âô,-,100.000,2.664,5.000
2025-09-24,15:00:00,518880.SS,Âò,-,1500.000,8.190,9.828
2025-09-25,15:00:00,518880.SS,Âô,-,1500.000,8.146,9.775
2025-09-25,15:00:00,159819.SZ,Âô,-,100.000,1.568,5.000
2025-09-25,15:00:00,512980.SS,Âô,-,200.000,1.084,5.000
2025-09-25,15:00:00,510500.SS,Âò,-,1700.000,7.441,10.120
2025-09-26,15:00:00,510500.SS,Âô,-,1700.000,7.336,9.977
2025-09-26,15:00:00,516160.SS,Âô,-,100.000,2.690,5.000
2025-09-26,15:00:00,512100.SS,Âò,-,4200.000,2.995,10.063
2025-09-26,15:00:00,159819.SZ,Âò,-,200.000,1.517,5.000
2025-09-26,15:00:00,512980.SS,Âò,-,100.000,1.046,5.000
2025-09-29,15:00:00,516160.SS,Âô,-,3700.000,2.779,8.226
2025-09-29,15:00:00,159915.SZ,Âô,-,200.000,3.213,5.000
2025-09-29,15:00:00,159819.SZ,Âô,-,400.000,1.535,5.000
2025-09-29,15:00:00,512980.SS,Âô,-,1400.000,1.053,5.000
2025-09-29,15:00:00,510500.SS,Âò,-,1700.000,7.462,10.148
2025-09-30,15:00:00,512980.SS,Âô,-,9400.000,1.057,7.949
2025-09-30,15:00:00,512100.SS,Âô,-,200.000,3.063,5.000
2025-09-30,15:00:00,159915.SZ,Âô,-,300.000,3.217,5.000
2025-09-30,15:00:00,159819.SZ,Âô,-,300.000,1.540,5.000
2025-09-30,15:00:00,563300.SS,Âò,-,9300.000,1.305,9.709
2025-10-09,15:00:00,159819.SZ,Âô,-,100.000,1.560,5.000
2025-10-10,15:00:00,563300.SS,Âô,-,9300.000,1.305,9.709
2025-10-10,15:00:00,510500.SS,Âô,-,1700.000,7.505,10.207
2025-10-10,15:00:00,512100.SS,Âò,-,200.000,3.048,5.000
2025-10-10,15:00:00,159915.SZ,Âò,-,900.000,3.095,5.000
2025-10-10,15:00:00,159819.SZ,Âò,-,1700.000,1.483,5.000
2025-10-10,15:00:00,588000.SS,Âò,-,6400.000,1.528,7.823
2025-10-10,15:00:00,512480.SS,Âò,-,5900.000,1.524,7.193
2025-10-13,15:00:00,512480.SS,Âô,-,5900.000,1.557,7.349
2025-10-13,15:00:00,588000.SS,Âô,-,6400.000,1.546,7.916
2025-10-13,15:00:00,159915.SZ,Âô,-,400.000,3.054,5.000
2025-10-13,15:00:00,159819.SZ,Âô,-,800.000,1.476,5.000
2025-10-13,15:00:00,512400.SS,Âò,-,5000.000,1.799,7.196
2025-10-13,15:00:00,510500.SS,Âò,-,1700.000,7.469,10.158
2025-10-14,15:00:00,510500.SS,Âô,-,1700.000,7.289,9.913
2025-10-14,15:00:00,512400.SS,Âò,-,800.000,1.728,5.000
2025-10-14,15:00:00,159915.SZ,Âò,-,400.000,2.934,5.000
2025-10-14,15:00:00,159819.SZ,Âò,-,900.000,1.400,5.000
2025-10-14,15:00:00,588000.SS,Âò,-,6000.000,1.481,7.109
2025-10-15,15:00:00,512400.SS,Âô,-,5800.000,1.744,8.092
2025-10-15,15:00:00,159915.SZ,Âô,-,200.000,3.003,5.000
2025-10-15,15:00:00,588000.SS,Âô,-,500.000,1.501,5.000
2025-10-15,15:00:00,159819.SZ,Âô,-,500.000,1.425,5.000
2025-10-15,15:00:00,518880.SS,Âò,-,1300.000,9.187,9.554
2025-10-16,15:00:00,512100.SS,Âô,-,4200.000,2.995,10.063
2025-10-16,15:00:00,512400.SS,Âò,-,5800.000,1.704,7.907
2025-10-16,15:00:00,159915.SZ,Âò,-,200.000,3.014,5.000
2025-10-16,15:00:00,159819.SZ,Âò,-,500.000,1.423,5.000
2025-10-16,15:00:00,588000.SS,Âò,-,500.000,1.487,5.000
2025-10-17,15:00:00,518880.SS,Âô,-,1300.000,9.568,9.951
2025-10-17,15:00:00,512400.SS,Âò,-,500.000,1.671,5.000
2025-10-17,15:00:00,159915.SZ,Âò,-,600.000,2.915,5.000
2025-10-17,15:00:00,159819.SZ,Âò,-,900.000,1.383,5.000
2025-10-17,15:00:00,588000.SS,Âò,-,800.000,1.433,5.000
2025-10-17,15:00:00,512480.SS,Âò,-,6000.000,1.423,6.830
2025-10-20,15:00:00,588000.SS,Âô,-,6800.000,1.437,7.817
2025-10-20,15:00:00,512400.SS,Âô,-,1600.000,1.648,5.000
2025-10-20,15:00:00,159915.SZ,Âô,-,1000.000,2.971,5.000
2025-10-20,15:00:00,159819.SZ,Âô,-,1600.000,1.408,5.000
2025-10-20,15:00:00,512480.SS,Âô,-,1500.000,1.433,5.000
2025-10-20,15:00:00,518880.SS,Âò,-,1000.000,9.268,7.414
2025-10-20,15:00:00,511880.SS,Âò,-,100.000,101.033,8.083
2025-10-21,15:00:00,512480.SS,Âô,-,4500.000,1.473,5.303
2025-10-21,15:00:00,512400.SS,Âô,-,700.000,1.674,5.000
2025-10-21,15:00:00,159915.SZ,Âô,-,600.000,3.062,5.000
2025-10-21,15:00:00,159819.SZ,Âô,-,900.000,1.471,5.000
2025-10-21,15:00:00,510500.SS,Âò,-,1400.000,7.280,8.154
2025-10-22,15:00:00,512400.SS,Âò,-,800.000,1.652,5.000
2025-10-22,15:00:00,159915.SZ,Âò,-,100.000,3.039,5.000
2025-10-23,15:00:00,510500.SS,Âô,-,1400.000,7.249,8.119
2025-10-23,15:00:00,512400.SS,Âô,-,900.000,1.671,5.000
2025-10-23,15:00:00,512100.SS,Âò,-,3400.000,2.960,8.051
2025-10-23,15:00:00,518880.SS,Âò,-,100.000,8.994,5.000
2025-10-24,15:00:00,512100.SS,Âô,-,3400.000,3.008,8.182
2025-10-24,15:00:00,512400.SS,Âô,-,100.000,1.700,5.000
2025-10-24,15:00:00,159915.SZ,Âô,-,100.000,3.147,5.000
2025-10-24,15:00:00,159819.SZ,Âô,-,200.000,1.534,5.000
2025-10-24,15:00:00,510500.SS,Âò,-,1300.000,7.369,7.664
2025-10-27,15:00:00,510500.SS,Âô,-,1300.000,7.478,7.777
2025-10-27,15:00:00,512400.SS,Âò,-,1600.000,1.741,5.000
2025-10-27,15:00:00,159915.SZ,Âò,-,1000.000,3.209,5.000
2025-10-27,15:00:00,518880.SS,Âò,-,300.000,8.914,5.000
2025-10-27,15:00:00,159819.SZ,Âò,-,1700.000,1.573,5.000
2025-10-27,15:00:00,512480.SS,Âò,-,300.000,1.565,5.000
2025-10-28,15:00:00,518880.SS,Âô,-,1400.000,8.597,9.629
2025-10-28,15:00:00,512400.SS,Âò,-,500.000,1.686,5.000
2025-10-28,15:00:00,159915.SZ,Âò,-,200.000,3.205,5.000
2025-10-28,15:00:00,159819.SZ,Âò,-,500.000,1.569,5.000
2025-10-28,15:00:00,588000.SS,Âò,-,6300.000,1.545,7.787
2025-10-29,15:00:00,512400.SS,Âô,-,400.000,1.764,5.000
2025-10-29,15:00:00,588000.SS,Âò,-,400.000,1.565,5.000
2025-10-29,15:00:00,512480.SS,Âò,-,100.000,1.555,5.000
2025-10-30,15:00:00,512480.SS,Âô,-,400.000,1.520,5.000
2025-10-30,15:00:00,588000.SS,Âô,-,6700.000,1.535,8.228
2025-10-30,15:00:00,512400.SS,Âô,-,600.000,1.784,5.000
2025-10-30,15:00:00,159915.SZ,Âô,-,300.000,3.239,5.000
2025-10-30,15:00:00,159819.SZ,Âô,-,300.000,1.541,5.000
2025-10-30,15:00:00,510500.SS,Âò,-,1700.000,7.497,10.196
2025-10-30,15:00:00,516160.SS,Âò,-,200.000,2.966,5.000
2025-11-05,15:00:00,512400.SS,Âô,-,100.000,1.674,5.000
2025-11-05,15:00:00,159819.SZ,Âò,-,100.000,1.461,5.000
2025-11-06,15:00:00,510500.SS,Âô,-,1700.000,7.451,10.133
2025-11-06,15:00:00,518880.SS,Âò,-,1400.000,8.755,9.806
2025-11-06,15:00:00,159819.SZ,Âò,-,100.000,1.507,5.000
2025-11-07,15:00:00,516160.SS,Âô,-,200.000,3.083,5.000
2025-11-07,15:00:00,512400.SS,Âô,-,400.000,1.738,5.000
2025-11-07,15:00:00,159915.SZ,Âô,-,300.000,3.185,5.000
2025-11-07,15:00:00,159819.SZ,Âô,-,600.000,1.477,5.000
2025-11-07,15:00:00,510500.SS,Âò,-,400.000,7.440,5.000
2025-11-10,15:00:00,510500.SS,Âô,-,400.000,7.448,5.000
2025-11-10,15:00:00,512400.SS,Âò,-,400.000,1.746,5.000
2025-11-10,15:00:00,159915.SZ,Âò,-,300.000,3.158,5.000
2025-11-10,15:00:00,159819.SZ,Âò,-,600.000,1.462,5.000
2025-11-10,15:00:00,516160.SS,Âò,-,200.000,3.063,5.000
2025-11-11,15:00:00,512400.SS,Âò,-,100.000,1.722,5.000
2025-11-13,15:00:00,516160.SS,Âô,-,200.000,3.099,5.000
2025-11-13,15:00:00,512400.SS,Âô,-,400.000,1.794,5.000
2025-11-13,15:00:00,159915.SZ,Âô,-,300.000,3.182,5.000
2025-11-13,15:00:00,159819.SZ,Âô,-,700.000,1.442,5.000
2025-11-13,15:00:00,512100.SS,Âò,-,1000.000,3.076,5.000
2025-11-14,15:00:00,512100.SS,Âô,-,1000.000,3.035,5.000
2025-11-14,15:00:00,512400.SS,Âò,-,600.000,1.760,5.000
2025-11-14,15:00:00,159915.SZ,Âò,-,400.000,3.093,5.000
2025-11-14,15:00:00,159819.SZ,Âò,-,700.000,1.399,5.000
2025-11-19,15:00:00,512400.SS,Âô,-,2600.000,1.750,5.000
2025-11-19,15:00:00,159915.SZ,Âô,-,1600.000,3.057,5.000
2025-11-19,15:00:00,518880.SS,Âô,-,600.000,8.954,5.000
2025-11-19,15:00:00,159819.SZ,Âô,-,2900.000,1.417,5.000
2025-11-19,15:00:00,511880.SS,Âò,-,100.000,101.085,8.087
2025-11-19,15:00:00,516160.SS,Âò,-,1400.000,2.988,5.000
2025-11-21,15:00:00,512400.SS,Âô,-,2500.000,1.650,5.000
2025-11-21,15:00:00,159915.SZ,Âô,-,1800.000,2.904,5.000
2025-11-21,15:00:00,518880.SS,Âô,-,800.000,8.828,5.650
2025-11-21,15:00:00,159819.SZ,Âô,-,3400.000,1.353,5.000
2025-11-21,15:00:00,516160.SS,Âô,-,1400.000,2.760,5.000
2025-11-21,15:00:00,159915.SZ,Âô,-,100.000,2.904,5.000
2025-11-21,15:00:00,511880.SS,Âò,-,200.000,101.105,16.177
2025-12-09,15:00:00,511880.SS,Âô,-,300.000,101.137,24.273
2025-12-09,15:00:00,512400.SS,Âò,-,4100.000,1.746,5.727
2025-12-09,15:00:00,512480.SS,Âò,-,5100.000,1.436,5.859
2025-12-09,15:00:00,159915.SZ,Âò,-,2600.000,3.188,6.631
2025-12-09,15:00:00,518880.SS,Âò,-,1100.000,9.046,7.960
2025-12-09,15:00:00,159819.SZ,Âò,-,4600.000,1.525,5.612
2025-12-10,15:00:00,512400.SS,Âô,-,4100.000,1.764,5.786
2025-12-10,15:00:00,159915.SZ,Âô,-,2600.000,3.192,6.639
2025-12-10,15:00:00,518880.SS,Âô,-,1100.000,9.095,8.004
2025-12-10,15:00:00,159819.SZ,Âô,-,4600.000,1.527,5.619
2025-12-10,15:00:00,512480.SS,Âô,-,5100.000,1.438,5.867
2025-12-10,15:00:00,511880.SS,Âò,-,300.000,101.142,24.274
2025-12-22,15:00:00,511880.SS,Âô,-,100.000,101.170,8.094
2025-12-22,15:00:00,512400.SS,Âò,-,2200.000,1.847,5.000
2025-12-22,15:00:00,510300.SS,Âò,-,1300.000,4.730,5.000
2025-12-22,15:00:00,159915.SZ,Âò,-,1400.000,3.175,5.000
2025-12-22,15:00:00,518880.SS,Âò,-,500.000,9.511,5.000
2025-12-22,15:00:00,159819.SZ,Âò,-,100.000,1.510,5.000
2025-12-23,15:00:00,511880.SS,Âô,-,300.000,101.176,24.282
2025-12-23,15:00:00,512400.SS,Âò,-,2300.000,1.859,5.000
2025-12-23,15:00:00,159915.SZ,Âò,-,1400.000,3.185,5.000
2025-12-23,15:00:00,518880.SS,Âò,-,800.000,9.639,6.169
2025-12-23,15:00:00,159819.SZ,Âò,-,4900.000,1.511,5.923
2025-12-23,15:00:00,510300.SS,Âò,-,1300.000,4.740,5.000
2025-12-25,15:00:00,512400.SS,Âô,-,200.000,1.847,5.000
2025-12-25,15:00:00,159819.SZ,Âò,-,200.000,1.527,5.000
2025-12-26,15:00:00,510300.SS,Âô,-,2600.000,4.784,9.951
2025-12-26,15:00:00,512400.SS,Âò,-,100.000,1.920,5.000
2025-12-26,15:00:00,159915.SZ,Âò,-,400.000,3.226,5.000
2025-12-26,15:00:00,159819.SZ,Âò,-,800.000,1.523,5.000
2025-12-26,15:00:00,512480.SS,Âò,-,6500.000,1.465,7.618
2025-12-29,15:00:00,512480.SS,Âô,-,6500.000,1.466,7.623
2025-12-29,15:00:00,512400.SS,Âô,-,400.000,1.878,5.000
2025-12-29,15:00:00,159915.SZ,Âô,-,200.000,3.205,5.000
2025-12-29,15:00:00,159819.SZ,Âô,-,500.000,1.525,5.000
2025-12-29,15:00:00,510500.SS,Âò,-,1600.000,7.548,9.661
2025-12-30,15:00:00,510500.SS,Âô,-,1600.000,7.581,9.704
2025-12-30,15:00:00,512400.SS,Âò,-,200.000,1.909,5.000
2025-12-30,15:00:00,159915.SZ,Âò,-,200.000,3.229,5.000
2025-12-30,15:00:00,159819.SZ,Âò,-,600.000,1.550,5.000
2025-12-30,15:00:00,512480.SS,Âò,-,6500.000,1.486,7.727
2025-12-31,15:00:00,512480.SS,Âô,-,6500.000,1.464,7.613
2025-12-31,15:00:00,512400.SS,Âô,-,500.000,1.927,5.000
2025-12-31,15:00:00,159915.SZ,Âô,-,200.000,3.186,5.000
2025-12-31,15:00:00,159819.SZ,Âô,-,400.000,1.532,5.000
2025-12-31,15:00:00,510500.SS,Âò,-,1600.000,7.588,9.713
2026-01-05,15:00:00,512400.SS,Âô,-,100.000,1.981,5.000
2026-01-05,15:00:00,159819.SZ,Âô,-,100.000,1.580,5.000
2026-01-06,15:00:00,512400.SS,Âô,-,100.000,2.060,5.000
2026-01-08,15:00:00,512400.SS,Âô,-,100.000,2.032,5.000
2026-01-09,15:00:00,512400.SS,Âô,-,200.000,2.094,5.000
2026-01-12,15:00:00,159819.SZ,Âô,-,100.000,1.704,5.000
2026-01-13,15:00:00,512400.SS,Âô,-,100.000,2.141,5.000
2026-01-14,15:00:00,159819.SZ,Âô,-,100.000,1.679,5.000
2026-01-16,15:00:00,159915.SZ,Âò,-,100.000,3.346,5.000
2026-01-16,15:00:00,159819.SZ,Âò,-,100.000,1.679,5.000
2026-01-19,15:00:00,512400.SS,Âô,-,100.000,2.177,5.000
2026-01-19,15:00:00,159819.SZ,Âò,-,100.000,1.654,5.000
2026-01-20,15:00:00,159915.SZ,Âò,-,100.000,3.263,5.000
2026-01-20,15:00:00,159819.SZ,Âò,-,100.000,1.617,5.000
2026-01-21,15:00:00,159915.SZ,Âô,-,3200.000,3.281,8.399
2026-01-21,15:00:00,512400.SS,Âô,-,400.000,2.253,5.000
2026-01-21,15:00:00,510500.SS,Âô,-,300.000,8.432,5.000
